ensembl_gene_id	ensembl_transcript_id	chromosome_name	mgi_symbol	description	GR1.logFC	GR1.logCPM	GR1.LR	GR1.PValue	GR1.FDR	GR2.logFC	GR2.logCPM	GR2.LR	GR2.PValue	GR2.FDR
ENSMUSG00000047343	ENSMUST00000061421	1	Mettl21c	methyltransferase like 21C [Source:MGI Symbol;Acc:MGI:3611450]	-0.592109615842012	1.42052227282519	0.232221894223732	0.629881199238279	0.743327544262377	-1.6090942687799	1.42052227282519	1.37180941442202	0.241501244428805	0.366847911087354
ENSMUSG00000091844	ENSMUST00000168641	1	Gm8251	predicted gene 8251 [Source:MGI Symbol;Acc:MGI:3647616]	-2.10350518412254	2.9555312858771	15.6043275761302	7.8075694839749e-05	0.000332769223637377	-1.61860710284008	2.9555312858771	9.06578948049669	0.00260436065995104	0.00853219649043663
ENSMUSG00000026049	ENSMUST00000027215	1	Tex30	testis expressed 30 [Source:MGI Symbol;Acc:MGI:1922873]	-0.872883394534119	8.1972966864462	39.4273781904808	3.40489451413833e-10	2.87451671482063e-09	-0.498618536155851	8.1972966864462	12.924255613469	0.000324351614381084	0.00139930911975547
ENSMUSG00000101104	ENSMUST00000148542	1	Gm29247	predicted gene 29247 [Source:MGI Symbol;Acc:MGI:5579953]	1.27730737505843	3.75015234669017	10.1392478935154	0.00145145372252544	0.00490144757068207	0.656871007451686	3.75015234669017	2.56546745478273	0.109220268654616	0.201855309055231
ENSMUSG00000026047	ENSMUST00000065767	1	Kdelc1	KDEL (Lys-Asp-Glu-Leu) containing 1 [Source:MGI Symbol;Acc:MGI:1919300]	0.416736424534256	10.8123248154609	21.2901603423793	3.9475257591888e-06	2.16517990386081e-05	0.200005773517305	10.8123248154609	4.90569006386202	0.0267683541484467	0.0652850415064895
ENSMUSG00000041684	ENSMUST00000155917	1	Bivm	basic, immunoglobulin-like variable motif containing [Source:MGI Symbol;Acc:MGI:2179809]	0.428544531660787	9.49578526318488	21.0333437229465	4.51359536302647e-06	2.38731128237183e-05	0.345145349832414	9.49578526318488	13.6329241685754	0.000222253455584594	0.000995604765322822
ENSMUSG00000026048	ENSMUST00000188376	1	Ercc5	excision repair cross-complementing rodent repair deficiency, complementation group 5 [Source:MGI Symbol;Acc:MGI:103582]	0.241475156207766	10.1005125328729	7.97823473420168	0.00473430842619085	0.0143335268903295	0.0549192778224016	10.1005125328729	0.415876039633719	0.519002026343274	0.643621156962421
ENSMUSG00000101567	ENSMUST00000186385	1	Txn-ps1	thioredoxin, pseudogene 1 [Source:MGI Symbol;Acc:MGI:98875]	0.245770665281166	2.52444816420575	0.111789290014652	0.738116178256771	0.830853851935186	-1.3383497246721	2.52444816420575	3.68515425590126	0.0548988931953397	0.117563971281728
ENSMUSG00000056870	ENSMUST00000074525	1	Gulp1	GULP, engulfment adaptor PTB domain containing 1 [Source:MGI Symbol;Acc:MGI:1920407]	2.33359500934267	11.5029755786128	505.048916110723	7.57598263420163e-112	3.32585637641451e-109	2.34033997585929	11.5029755786128	517.643656465695	1.37783700980776e-114	3.02435223652803e-112
ENSMUSG00000101701	ENSMUST00000186732	1	4930521E06Rik	RIKEN cDNA 4930521E06 gene [Source:MGI Symbol;Acc:MGI:1922316]	-0.128393736102207	1.63042190625862	0.0168063128737277	0.896851916207497	0.94461021300964	-0.0475324433378055	1.63042190625862	0.00146719903021442	0.96944527438216	0.997873522690238
ENSMUSG00000100434	ENSMUST00000190083	1	Gm3489	predicted gene 3489 [Source:MGI Symbol;Acc:MGI:3781666]	-0.664066720695339	2.67886291959906	1.2186377564256	0.269628158611688	0.401243259764512	-1.34284613699195	2.67886291959906	5.25085149760729	0.0219360340570484	0.0550281082916814
ENSMUSG00000101251	ENSMUST00000188283	1	Gm3496	predicted gene 3496 [Source:MGI Symbol;Acc:MGI:3781673]	3.85389178402464	1.49144093780539	8.07351316100387	0.00449169473484194	0.0136934304763584	1.55955707559513	1.49144093780539	1.32451409567651	0.249783515730655	0.369692782847503
ENSMUSG00000101937	ENSMUST00000189212	1	Gm5268	predicted gene 5268 [Source:MGI Symbol;Acc:MGI:3646790]	-0.826927565338835	1.66271102453154	0.405661084818645	0.524180023656272	0.651883938767998	-0.0458027934688751	1.66271102453154	0.00251234211883755	0.960024156873001	0.997873522690238
ENSMUSG00000026043	ENSMUST00000129611	1	Col3a1	collagen, type III, alpha 1 [Source:MGI Symbol;Acc:MGI:88453]	0.423596579016997	19.0298748198372	6.08856079058205	0.0136059871726373	0.0364209046877305	0.637928524652472	19.0298748198372	13.746783691633	0.000209178682458509	0.000950666430831516
ENSMUSG00000026042	ENSMUST00000086430	1	Col5a2	collagen, type V, alpha 2 [Source:MGI Symbol;Acc:MGI:88458]	0.347256093852156	15.4755895999344	6.8593620286732	0.00881780264137947	0.024656148787042	0.75310563736716	15.4755895999344	31.9861226875705	1.55277887376628e-08	1.4818911425726e-07
ENSMUSG00000100361	ENSMUST00000186840	1	Gm7063	predicted gene 7063 [Source:MGI Symbol;Acc:MGI:3644583]	1.76110819783625	1.66121295976933	2.30064906143812	0.12931994927197	0.23077828345689	3.87587069948651	1.66121295976933	8.68714193787827	0.0032046274578757	0.0101944308261408
ENSMUSG00000100894	ENSMUST00000185744	1	Gm8304	predicted gene 8304 [Source:MGI Symbol;Acc:MGI:3646945]	-1.63889232456958	1.30118045413836	1.44613709664449	0.229148800835963	0.350183913039637	-2.34768446714069	1.30118045413836	2.72567191397368	0.0987465578062483	0.194393447878668
ENSMUSG00000100843	ENSMUST00000187682	1	Gm8307	predicted gene 8307 [Source:MGI Symbol;Acc:MGI:3646941]	1.36579330291769	5.00398196108438	17.9642200056161	2.25096484020286e-05	0.000104018269984111	0.997924989275708	5.00398196108438	18.6928705161742	1.53555559854749e-05	8.98811877016466e-05
ENSMUSG00000025995	ENSMUST00000027139	1	Wdr75	WD repeat domain 75 [Source:MGI Symbol;Acc:MGI:1920924]	-0.23498517266982	11.3587472746181	7.03679173571812	0.00798519456319644	0.0226161316983435	-0.114142950315968	11.3587472746181	1.66268007504717	0.197241853694283	0.329236402174107
ENSMUSG00000084817	ENSMUST00000153604	1	Gm5526	predicted pseudogene 5526 [Source:MGI Symbol;Acc:MGI:3643066]	0.0581473804212693	6.12115823712582	0.098248940793626	0.753941179235239	0.842188747288219	-0.135759399246576	6.12115823712582	0.605160337886028	0.436615869406734	0.570459424611774
ENSMUSG00000098549	ENSMUST00000184038	1	Gm5269	predicted gene 5269 [Source:MGI Symbol;Acc:MGI:3646793]	0.716738381376317	1.63031252797963	0.428471453566559	0.512739937368629	0.648682514423136	-1.91147659803037	1.63031252797963	2.71595836739018	0.0993492863899984	0.194501712948704
ENSMUSG00000099381	ENSMUST00000190055	1	Gm18303	predicted gene, 18303 [Source:MGI Symbol;Acc:MGI:5010488]	-1.49846721889812	1.8709790908171	2.31661939473144	0.127997936258238	0.230291368923633	-4.64662516568062	1.8709790908171	15.6335601021446	7.68780048323274e-05	0.000370873012322986
ENSMUSG00000025993	ENSMUST00000027137	1	Slc40a1	solute carrier family 40 (iron-regulated transporter), member 1 [Source:MGI Symbol;Acc:MGI:1315204]	1.62767746315219	8.42928914230612	136.935449128064	1.24569448166997e-31	4.97145343139198e-30	3.19838375970697	8.42928914230612	592.286451951634	7.97214311722136e-131	3.49977082846018e-128
ENSMUSG00000070896	ENSMUST00000085632	1	Rpl23a-ps1	ribosomal protein 23A, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3646201]	0.388855349023879	2.99034317849916	0.698280857166091	0.403361954759872	0.543177601655165	1.98314377133965	2.99034317849916	12.9738308677351	0.000315875043509203	0.0013866914410054
ENSMUSG00000090682	ENSMUST00000182781	1	Gm3852	predicted gene 3852 [Source:MGI Symbol;Acc:MGI:3782024]	-0.838304256461629	1.29958778501071	0.399917359689796	0.527131938841646	0.653703167094584	0	1.29958778501071	0	1	1
ENSMUSG00000099432	ENSMUST00000189861	1	Gm18849	predicted gene, 18849 [Source:MGI Symbol;Acc:MGI:5011034]	1.538095175508	1.4195947947642	1.2649599029644	0.260714332482678	0.390310090127237	-0.530173124952984	1.4195947947642	0.209615866983473	0.647068650212934	0.758853917638487
ENSMUSG00000041144	ENSMUST00000188209	1	Dnah7b	dynein, axonemal, heavy chain 7B [Source:MGI Symbol;Acc:MGI:2684953]	1.48871881140272	6.44200045034355	79.7940883652567	4.15534138631102e-19	7.93128203735016e-18	1.59938761555567	6.44200045034355	88.5877218717578	4.86298236417142e-21	1.77904104822605e-19
ENSMUSG00000101262	ENSMUST00000188705	1	Gm8326	predicted gene 8326 [Source:MGI Symbol;Acc:MGI:3644839]	0.175500532206014	5.1188042431266	0.51008303353956	0.475102913710328	0.618902608661229	-0.224527599516735	5.1188042431266	0.905671882208511	0.341265409807328	0.468389117388596
ENSMUSG00000101337	ENSMUST00000189749	1	Dnah7c	dynein, axonemal, heavy chain 7C [Source:MGI Symbol;Acc:MGI:3639762]	2.0117042570848	2.592179303408	11.9431324527028	0.000548491831064786	0.00198998275898712	2.28151171178905	2.592179303408	9.63093652437594	0.00191327025320868	0.00666607651713183
ENSMUSG00000025986	ENSMUST00000027131	1	Slc39a10	solute carrier family 39 (zinc transporter), member 10 [Source:MGI Symbol;Acc:MGI:1914515]	-0.303189714517912	10.8614553848639	11.5416456855186	0.000680543729499291	0.00240934433266281	-0.197422729496645	10.8614553848639	4.9257690731794	0.0264590227286265	0.0648911227813801
ENSMUSG00000100160	ENSMUST00000185210	1	Gm28527	predicted gene 28527 [Source:MGI Symbol;Acc:MGI:5579233]	0.737828955675237	1.5630387866674	0.431490953247264	0.51125826565874	0.648677394867592	-1.24130940337369	1.5630387866674	0.97466001079569	0.323520729021739	0.455210256540204
ENSMUSG00000101447	ENSMUST00000190006	1	Gm28826	predicted gene 28826 [Source:MGI Symbol;Acc:MGI:5579532]	-1.63889232456958	1.30038988139917	1.44613709664449	0.229148800835963	0.350183913039637	2.29646075219745	1.30038988139917	2.58167645553402	0.108107110808689	0.201855309055231
ENSMUSG00000081185	ENSMUST00000121202	1	Gm4852	predicted pseudogene 4852 [Source:MGI Symbol;Acc:MGI:3643039]	-0.747690696785161	1.87231192661392	0.889683581373834	0.345563068743454	0.481594245010719	-2.15694760801068	1.87231192661392	3.92736215282853	0.0475064062167202	0.103757772781792
ENSMUSG00000100033	ENSMUST00000187358	1	Gm8337	predicted gene 8337 [Source:MGI Symbol;Acc:MGI:3644012]	0.0414972274126881	5.21120320822768	0.0293032986036721	0.864080611172774	0.926330761248167	0.0365769977881851	5.21120320822768	0.0235255989587273	0.87809816722929	0.942506345754666
ENSMUSG00000051616	ENSMUST00000188673	1	C230029F24Rik	RIKEN cDNA C230029F24 gene [Source:MGI Symbol;Acc:MGI:3045370]	-0.11374540463612	1.52805173577397	0.00861872932903474	0.926032967351622	0.965625825813211	-0.509268486019809	1.52805173577397	0.201008898378491	0.653907721814029	0.763472047543507
ENSMUSG00000100816	ENSMUST00000187677	1	Gm28321	predicted gene 28321 [Source:MGI Symbol;Acc:MGI:5579027]	1.10796721126526	1.52656086148716	0.793635038906606	0.373003227906241	0.506961043501052	0.441748042469034	1.52656086148716	0.152245504798664	0.696398643502372	0.79407533635725
ENSMUSG00000026109	ENSMUST00000186103	1	Tmeff2	transmembrane protein with EGF-like and two follistatin-like domains 2 [Source:MGI Symbol;Acc:MGI:1861735]	0.356665188287735	9.71914431579071	12.8814539595669	0.000331854323624328	0.00124516280402633	0.344959236696047	9.71914431579071	12.0953042077786	0.000505489671978026	0.00203587124769132
ENSMUSG00000101242	ENSMUST00000189560	1	Gm28319	predicted gene 28319 [Source:MGI Symbol;Acc:MGI:5579025]	-1.6162000998585	1.38020712618745	1.41875654551525	0.233608178026882	0.35241921015052	-0.0562484819198715	1.38020712618745	0.00181849721634286	0.965985446808867	0.997873522690238
ENSMUSG00000099625	ENSMUST00000190705	1	Gm29325	predicted gene 29325 [Source:MGI Symbol;Acc:MGI:5580031]	-0.0940764568765263	1.52808110609014	0.00630526938228115	0.936709914031736	0.972141021891093	-0.527179678480643	1.52808110609014	0.212599819575074	0.644737278901549	0.758819478385469
ENSMUSG00000101799	ENSMUST00000189867	1	9330175M20Rik	RIKEN cDNA 9330175M20 gene [Source:MGI Symbol;Acc:MGI:3045285]	0.0500442453806911	3.60802960578478	0.0199079549270849	0.887794457117974	0.941405233513987	0.960354945629741	3.60802960578478	4.3632148617075	0.0367229406322568	0.0857519730721316
ENSMUSG00000045954	ENSMUST00000051572	1	Sdpr	serum deprivation response [Source:MGI Symbol;Acc:MGI:99513]	0.705466660294017	10.439695743646	46.3695714570085	9.79244783352503e-12	1.04850843876036e-10	0.850979982821749	10.439695743646	63.1350201763827	1.93011796387833e-15	4.7073432563477e-14
ENSMUSG00000101702	ENSMUST00000189460	1	1700072G22Rik	RIKEN cDNA 1700072G22 gene [Source:MGI Symbol;Acc:MGI:1920746]	-1.24522761319936	1.78625380381486	1.49166063411831	0.221958981759224	0.350183913039637	-1.13882867581881	1.78625380381486	1.60195536331606	0.205626327240431	0.336828200218466
ENSMUSG00000026107	ENSMUST00000189542	1	Nabp1	nucleic acid binding protein 1 [Source:MGI Symbol;Acc:MGI:1923258]	1.35650157292933	9.41189667324502	26.772775112659	2.28838683452937e-07	1.51856870557694e-06	0.790474356646997	9.41189667324502	9.4142910445297	0.00215300789310663	0.00732690283002956
ENSMUSG00000099413	ENSMUST00000190169	1	Gm17767	predicted gene, 17767 [Source:MGI Symbol;Acc:MGI:5009931]	-0.0935821231073162	1.69423379267896	0.00655840846559919	0.935454675827444	0.972141021891093	-0.57822711300505	1.69423379267896	0.428598553096602	0.512677419283459	0.639390304163178
ENSMUSG00000101741	ENSMUST00000189576	1	Gm28055	predicted gene 28055 [Source:MGI Symbol;Acc:MGI:5578761]	-1.42877908133863	2.36206077043887	3.54206477807038	0.0598309377057498	0.125075150727734	0.405540881020418	2.36206077043887	0.194716981730672	0.659019371942244	0.767399215603833
ENSMUSG00000018417	ENSMUST00000046390	1	Myo1b	myosin IB [Source:MGI Symbol;Acc:MGI:107752]	-0.085939916067706	10.7617685446924	0.810893022217552	0.367856360071782	0.506234928123863	0.000409978780955836	10.7617685446924	1.79650597047498e-05	0.996618159712254	1
ENSMUSG00000100696	ENSMUST00000189886	1	Gm8419	predicted gene 8419 [Source:MGI Symbol;Acc:MGI:3645596]	-1.64259036687714	1.30068509554387	1.44879923964018	0.22872072241322	0.350183913039637	2.29914343147817	1.30068509554387	2.58520620786571	0.107866359882881	0.201855309055231
ENSMUSG00000072324	ENSMUST00000097103	1	Gm8420	predicted gene 8420 [Source:MGI Symbol;Acc:MGI:3645594]	-1.93732460286026	1.69425571529543	2.65253169669971	0.103385125432658	0.194790000278699	-0.0649399809657109	1.69425571529543	0.0037922016356795	0.950896623930956	0.997873522690238
ENSMUSG00000062939	ENSMUST00000168302	1	Stat4	signal transducer and activator of transcription 4 [Source:MGI Symbol;Acc:MGI:103062]	-2.5520950058311	4.89979028506355	37.3378149721109	9.93396099202608e-10	8.07594236203602e-09	-1.83513735823651	4.89979028506355	25.2901253415131	4.93227360928704e-07	3.73322088702933e-06
ENSMUSG00000101628	ENSMUST00000185516	1	Gm28177	predicted gene 28177 [Source:MGI Symbol;Acc:MGI:5578883]	-0.727791962968062	4.11676908611211	3.04319118000868	0.0810763891910753	0.161784249340373	-1.97374176453418	4.11676908611211	21.5899768685626	3.37611560129072e-06	2.31580429526036e-05
ENSMUSG00000078291	ENSMUST00000105087	1	Gm3940	predicted gene 3940 [Source:MGI Symbol;Acc:MGI:3782114]	1.03639439173381	1.87295118039679	1.01122246680783	0.314610151845314	0.450512228192473	0.15013011140669	1.87295118039679	0.0357581060140202	0.850015900366577	0.916847617348716
ENSMUSG00000026104	ENSMUST00000186574	1	Stat1	signal transducer and activator of transcription 1 [Source:MGI Symbol;Acc:MGI:103063]	-0.554858390332529	11.2153598785033	37.4401832096727	9.42599408299409e-10	7.8075686838385e-09	-0.478420310543091	11.2153598785033	28.1041122853595	1.14961324880903e-07	9.70538877359934e-07
ENSMUSG00000026103	ENSMUST00000114513	1	Gls	glutaminase [Source:MGI Symbol;Acc:MGI:95752]	-0.0621885403622636	12.4449040604641	0.553305226938694	0.456970316348789	0.600628649332689	-0.0485989866140422	12.4449040604641	0.338029236003827	0.560968999113594	0.688427532052436
ENSMUSG00000002881	ENSMUST00000186764	1	Nab1	Ngfi-A binding protein 1 [Source:MGI Symbol;Acc:MGI:107564]	-0.354682122352337	11.3643395701739	12.7383272744814	0.000358237944344626	0.00133276658955331	-0.23486059343207	11.3643395701739	5.55026945009676	0.0184778422365597	0.0479986552772171
ENSMUSG00000101501	ENSMUST00000191424	1	Rps27a-ps1	ribosomal protein S27A, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3781839]	0.923027629388465	2.15028245909626	1.60543720559898	0.205134378262045	0.336022358421783	0.862542352508181	2.15028245909626	1.03466164801852	0.309066289853374	0.440388961537762
ENSMUSG00000100120	ENSMUST00000189527	1	Gm553	predicted gene 553 [Source:MGI Symbol;Acc:MGI:2685399]	-1.15786544149755	3.26383061363576	7.1449925763785	0.00751735854669362	0.0215694143921471	-1.06881951328513	3.26383061363576	5.09051678447295	0.0240570217485088	0.0596668505513861
ENSMUSG00000100007	ENSMUST00000179821	1	Gm5527	predicted gene 5527 [Source:MGI Symbol;Acc:MGI:3646585]	0.578356630107019	3.38781605712435	1.74221731458496	0.186858123407479	0.309549872361823	0.211481996916957	3.38781605712435	0.276612067101318	0.598930435052344	0.72113138971897
ENSMUSG00000043015	ENSMUST00000165859	1	Tmem194b	transmembrane protein 194B [Source:MGI Symbol;Acc:MGI:2444113]	-0.393328714026684	7.88358143615978	4.68600935014075	0.030409193411885	0.0729488300973636	-0.771127900947804	7.88358143615978	18.2545039210456	1.93268422401986e-05	0.000107398528398066
ENSMUSG00000103630	ENSMUST00000191873	1	Gm37242	predicted gene, 37242 [Source:MGI Symbol;Acc:MGI:5610470]	-1.70008060071183	2.92450337780455	7.41897760717462	0.006453947784918	0.0188885538505267	-3.12249396247311	2.92450337780455	32.7236697999061	1.0623564448727e-08	1.08459181232352e-07
ENSMUSG00000041439	ENSMUST00000156876	1	Mfsd6	major facilitator superfamily domain containing 6 [Source:MGI Symbol;Acc:MGI:1922925]	-0.191502437860638	9.10777454127617	3.78511710196872	0.0517102919488226	0.11127852041928	-0.202868629980186	9.10777454127617	4.18124611420047	0.0408736374371996	0.0935924964286935
ENSMUSG00000100230	ENSMUST00000188413	1	Gm28650	predicted gene 28650 [Source:MGI Symbol;Acc:MGI:5579356]	-0.854691189948571	2.4397679461701	0.961289205400028	0.326862277031405	0.463117714038743	-1.44619577938661	2.4397679461701	2.65011341440367	0.103542508664387	0.198628873681312
ENSMUSG00000026102	ENSMUST00000027271	1	Inpp1	inositol polyphosphate-1-phosphatase [Source:MGI Symbol;Acc:MGI:104848]	-0.19272771210284	9.14421112692217	4.30168892201068	0.0380745439193777	0.0879722356874044	-0.124766301495798	9.14421112692217	1.73454839016617	0.187831066871407	0.317145532140568
ENSMUSG00000041426	ENSMUST00000186922	1	Hibch	3-hydroxyisobutyryl-Coenzyme A hydrolase [Source:MGI Symbol;Acc:MGI:1923792]	0.711969406799394	9.60084243305867	57.6277744087313	3.16721594399202e-14	4.08943470415441e-13	0.307716444557706	9.60084243305867	10.8517816731711	0.000987007480791552	0.00373588171322128
ENSMUSG00000043629	ENSMUST00000050567	1	1700019D03Rik	RIKEN cDNA 1700019D03 gene [Source:MGI Symbol;Acc:MGI:1914330]	0.57146046845933	7.12260997549942	14.283368719149	0.000157248112744953	0.000639184458287355	-0.443195822698153	7.12260997549942	7.94720274732686	0.00481617605514195	0.0145256510999916
ENSMUSG00000026100	ENSMUST00000027269	1	Mstn	myostatin [Source:MGI Symbol;Acc:MGI:95691]	-1.62194583396142	1.41786444309053	1.43811818370018	0.230444102101749	0.350183913039637	3.4280255330543	1.41786444309053	6.12509115608161	0.0133276415473452	0.0358805761623983
ENSMUSG00000060715	ENSMUST00000072235	1	1700019A02Rik	RIKEN cDNA 1700019A02 gene [Source:MGI Symbol;Acc:MGI:1916647]	3.64714465756027	1.6609274388824	6.83050445518342	0.00896139522477487	0.0248990664789631	-3.90426498126374	1.6609274388824	8.44309918258462	0.00366431238487135	0.0114087456521881
ENSMUSG00000026098	ENSMUST00000027267	1	Pms1	postmeiotic segregation increased 1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1202302]	-0.216331982482578	8.0781474301428	2.6620605332117	0.102767526779886	0.194460966622284	-0.182713284908286	8.0781474301428	1.87778649292044	0.170585940654232	0.29026057343879
ENSMUSG00000100679	ENSMUST00000190734	1	Gm28778	predicted gene 28778 [Source:MGI Symbol;Acc:MGI:5579484]	-0.703633275329841	3.44167920361341	3.0510201412655	0.080686446832239	0.161741324928552	-0.0992332817119547	3.44167920361341	0.055813402506514	0.813239766823859	0.888090193123568
ENSMUSG00000026096	ENSMUST00000027265	1	Osgepl1	O-sialoglycoprotein endopeptidase-like 1 [Source:MGI Symbol;Acc:MGI:1919335]	0.263995236357835	7.98215874621619	4.60675273788453	0.0318462832988046	0.0755703695577039	-0.0297813762103656	7.98215874621619	0.0585314486677397	0.808832283943037	0.887544713177008
ENSMUSG00000099913	ENSMUST00000144660	1	Gm28551	predicted gene 28551 [Source:MGI Symbol;Acc:MGI:5579257]	-0.39635374655177	2.59507178634365	0.366534650560991	0.544899266435771	0.664474383236954	-0.0462900191032306	2.59507178634365	0.00758758020598727	0.930586686017534	0.984653763863056
ENSMUSG00000100069	ENSMUST00000190697	1	Gm6801	predicted gene 6801 [Source:MGI Symbol;Acc:MGI:3643101]	0.695520069887613	1.75246874048208	0.383456894745031	0.53575894669277	0.656978149715436	-0.559849425053873	1.75246874048208	0.337276356198675	0.561405595614515	0.688427532052436
ENSMUSG00000096141	ENSMUST00000094964	1	Dnah7a	dynein, axonemal, heavy chain 7A [Source:MGI Symbol;Acc:MGI:2685838]	-0.404863388613122	6.68928376816838	5.06584087069002	0.0244018643821394	0.0600917613835938	-1.54552956363842	6.68928376816838	54.7348436731205	1.37938890580067e-13	2.52313220686039e-12
ENSMUSG00000026094	ENSMUST00000027263	1	Stk17b	serine/threonine kinase 17b (apoptosis-inducing) [Source:MGI Symbol;Acc:MGI:2138162]	-0.318669207962502	10.0367137695467	7.60412846507945	0.00582348055983826	0.0173912106514898	-0.85036641902026	10.0367137695467	53.3372261548807	2.80932073364848e-13	4.74343000796801e-12
ENSMUSG00000042807	ENSMUST00000120904	1	Hecw2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:2685817]	0.116913002816292	8.31870260607204	1.00938302453177	0.315050692608403	0.450512228192473	0.0246471334346365	8.31870260607204	0.0443063029900461	0.833284768347149	0.905475280456432
ENSMUSG00000025983	ENSMUST00000027128	1	Ccdc150	coiled-coil domain containing 150 [Source:MGI Symbol;Acc:MGI:1925266]	-0.533077674752252	4.12472926319903	2.72501876780051	0.0987869603272222	0.188554241668046	0.94614413378655	4.12472926319903	7.61117453392294	0.00580076876768196	0.0167535361119236
ENSMUSG00000041303	ENSMUST00000041638	1	Gtf3c3	general transcription factor IIIC, polypeptide 3 [Source:MGI Symbol;Acc:MGI:2138383]	-0.00100165235149752	10.703515303777	0.000134391857656624	0.990750530758471	1	0.0424106018624616	10.703515303777	0.240340504686363	0.62396029246705	0.742326743612561
ENSMUSG00000073678	ENSMUST00000097739	1	Pgap1	post-GPI attachment to proteins 1 [Source:MGI Symbol;Acc:MGI:2443342]	-0.151704473736041	8.0588519542625	0.985600970545347	0.320819917720878	0.457272545063199	-0.0704850431194624	8.0588519542625	0.215765470580015	0.642285534316767	0.757965993454464
ENSMUSG00000052331	ENSMUST00000189563	1	Ankrd44	ankyrin repeat domain 44 [Source:MGI Symbol;Acc:MGI:3045243]	-0.641166230048443	9.44434041100072	26.358742697165	2.83532585674637e-07	1.83045301634067e-06	-0.576783328881895	9.44434041100072	21.9958620446278	2.7323892298658e-06	1.93470785792111e-05
ENSMUSG00000101674	ENSMUST00000190007	1	4930444A19Rik	RIKEN cDNA 4930444A19 gene [Source:MGI Symbol;Acc:MGI:1921230]	-2.39610942127253	1.30156154613159	2.83919348884981	0.09199037555347	0.178689269327316	-1.60312665834098	1.30156154613159	1.3912432228956	0.238195261231637	0.36464685374981
ENSMUSG00000025982	ENSMUST00000027127	1	Sf3b1	splicing factor 3b, subunit 1 [Source:MGI Symbol;Acc:MGI:1932339]	-0.0952918275774396	13.6269395379092	1.76395325655597	0.1841321850004	0.306189504602938	-0.121826867942859	13.6269395379092	2.88425696777185	0.0894492621257177	0.178491936696319
ENSMUSG00000103030	ENSMUST00000193614	1	E330011M16Rik	RIKEN cDNA E330011M16 gene [Source:MGI Symbol;Acc:MGI:3704186]	1.44294143824361	2.93552126197398	7.24522921633296	0.00710896388071938	0.0205318101554987	0.937579545333241	2.93552126197398	2.69844795643186	0.100445984923324	0.194501712948704
ENSMUSG00000025981	ENSMUST00000087617	1	Coq10b	coenzyme Q10 homolog B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1915126]	-0.642512312814299	9.79367239134081	41.8881048619564	9.66488115459351e-11	8.65894454462562e-10	-0.317139819756217	9.79367239134081	10.409126160541	0.00125394066424489	0.00454942108763227
ENSMUSG00000025980	ENSMUST00000027123	1	Hspd1	heat shock protein 1 (chaperonin) [Source:MGI Symbol;Acc:MGI:96242]	-0.435465425217814	13.6455736782939	28.8407697886215	7.8579484646827e-08	5.65514651802575e-07	-0.599746852346559	13.6455736782939	54.4941363363834	1.55912345848174e-13	2.73782079309394e-12
ENSMUSG00000073676	ENSMUST00000075242	1	Hspe1	heat shock protein 1 (chaperonin 10) [Source:MGI Symbol;Acc:MGI:104680]	-0.212949376905498	11.4038202211449	3.58899529604936	0.0581633977161802	0.122170964580876	-0.370110736132719	11.4038202211449	10.8514996493572	0.000987157810327264	0.00373588171322128
ENSMUSG00000100736	ENSMUST00000185999	1	Gm5147	predicted gene 5147 [Source:MGI Symbol;Acc:MGI:3646018]	-1.64259036687714	1.2592095441693	1.44879923964018	0.22872072241322	0.350183913039637	-1.60312665834098	1.2592095441693	1.3912432228956	0.238195261231637	0.36464685374981
ENSMUSG00000089670	ENSMUST00000160730	1	Gm16581	predicted gene 16581 [Source:MGI Symbol;Acc:MGI:4415001]	0.331199186425692	2.25858145722216	0.26682576908582	0.605469065320104	0.724253187126773	-0.0343529282857288	2.25858145722216	0.00183762020644451	0.965807178015374	0.997873522690238
ENSMUSG00000025979	ENSMUST00000159311	1	Mob4	MOB family member 4, phocein [Source:MGI Symbol;Acc:MGI:104899]	0.324494124482998	10.5608514976474	9.92725667415635	0.00162849065943024	0.00541596514765056	0.2826820538317	10.5608514976474	7.56148169796792	0.00596289471112245	0.0171092207724363
ENSMUSG00000061863	ENSMUST00000161440	1	Gm6822	predicted pseudogene 6822 [Source:MGI Symbol;Acc:MGI:3644721]	0.60819160182391	3.93088556671786	3.26877037962694	0.0706105302603365	0.144850573758354	0.221138911235787	3.93088556671786	0.400143679751858	0.527015063999253	0.651717219987809
ENSMUSG00000025978	ENSMUST00000027121	1	Rftn2	raftlin family member 2 [Source:MGI Symbol;Acc:MGI:1921263]	0.710984092450554	9.62268848099497	43.7860215659659	3.66311998950673e-11	3.73978994277548e-10	0.560676675343855	9.62268848099497	26.6933626060565	2.38439169035689e-07	1.90317809466668e-06
ENSMUSG00000097649	ENSMUST00000181563	1	Gm10561	predicted gene 10561 [Source:MGI Symbol;Acc:MGI:3648163]	0.748519844633195	7.29309449727294	30.546051570057	3.26034733471192e-08	2.38548746656422e-07	0.605181304151627	7.29309449727294	18.4790040544637	1.71786391142829e-05	9.79405528723403e-05
